279.726	0.0231225
281.87	0.0326966
284.012	0.0218718
286.155	0.033844
288.296	0.0194181
290.437	0.0481834
292.577	0.0217584
294.717	0.0217279
296.856	0.010898
298.994	-0.00593227
301.131	-0.0311625
303.268	0.00959363
305.404	-0.00963962
307.54	-0.0012784
309.675	-0.016914
311.809	0.0370343
313.943	0.00340081
316.075	0.00335702
318.208	0.0237108
320.339	0.0068687
322.47	0.000824537
324.601	-0.0148177
326.73	0.0223258
328.859	-0.0293124
330.987	0.00543008
333.115	0.00897881
335.242	0.00172816
337.368	0.00287416
339.494	-0.0379713
341.619	-0.00803287
343.744	-0.0188861
345.867	-0.0285429
347.99	-0.0202035
350.113	-0.011864
352.234	-0.0119262
354.356	0.00241034
356.476	-0.0156497
358.596	-0.0241118
360.715	0.0142148
362.834	-0.0266422
364.951	-0.0243115
367.069	-0.00758208
369.185	-0.00405341
371.301	0.000675154
373.416	0.0030026
375.531	0.0101289
377.645	-0.0199387
379.758	0.0111406
381.871	-0.00334194
383.983	-0.0142257
386.094	-0.0206127
388.205	-0.000605002
390.315	-0.023789
392.425	-0.00858075
394.534	0.00902656
396.642	-0.00575975
398.749	0.00944718
400.856	0.00665795
402.962	0.0230645
405.068	0.00227853
407.173	0.0246832
409.277	-0.0129
411.381	0.0155032
413.484	0.00911326
415.586	0.0267178
417.688	0.0107294
419.789	-0.000460452
421.89	0.00634601
423.99	0.0047539
426.089	-0.00523706
428.187	-0.0140284
430.285	0.0155722
432.383	-0.0232131
434.479	0.00398722
436.575	0.00719251
438.671	-0.029194
440.765	0.0117691
442.86	-0.00839827
444.953	-0.00959802
447.046	0.00776983
449.138	0.00754137
451.23	0.0136895
453.321	-0.00535729
455.411	-0.020805
457.501	0.0165366
459.59	0.00468815
461.678	-0.00476079
463.766	0.00738583
465.853	-0.00686226
467.94	-0.0211103
470.026	0.0102322
472.111	0.00318245
474.196	0.00813026
476.28	-0.00131897
478.363	-0.0143676
480.446	-0.0118193
482.528	-0.00207277
484.609	0.0028749
486.69	0.0150209
488.771	-0.00282686
490.85	0.0321145
492.929	0.0454601
495.008	0.0372102
497.085	0.000166079
499.163	0.0207102
501.239	-0.0103351
503.315	0.00301037
505.39	-0.00643959
507.465	-0.0134899
509.539	0.021451
511.612	0.0144004
513.685	0.00854956
515.757	0.0146962
517.829	0.0136444
519.9	0.0317886
521.97	0.0439339
524.04	0.0284848
526.109	0.0238335
528.177	0.0575742
530.245	0.0385258
532.312	0.044672
534.379	0.0124263
536.445	0.0485664
538.51	0.0391157
540.575	0.0152681
542.639	0.0442095
544.703	0.0143631
546.766	0.0289073
548.828	0.0170569
550.89	0.0136049
552.951	0.0185511
555.011	0.0138991
557.071	0.00804737
559.13	0.014193
561.189	-0.00485598
563.247	0.019286
565.304	0.0110346
567.361	0.00758208
569.417	-0.0150665
571.473	0.0294711
573.528	0.00322331
575.582	0.0237657
577.636	-0.01328
579.689	-0.0011359
581.741	-0.00818796
583.793	-0.0032425
585.845	-0.00549555
587.895	-0.00294959
589.945	-0.00760229
591.995	-0.012255
594.044	-0.0133084
596.092	-0.019161
598.14	-0.0118164
600.187	-0.0104704
602.233	-0.00912468
604.279	-0.026975
606.324	-0.046025
608.369	-0.0182847
610.413	-0.0289366
612.456	-0.0383887
614.499	-0.0358435
616.541	-0.0177013
618.583	0.00643944
620.624	0.00418566
622.665	0.0139294
624.704	-0.0363148
626.744	-0.026571
628.782	-0.0372234
630.82	-0.041877
632.858	-0.0189361
634.895	-0.0115923
636.931	-0.0186454
638.966	-0.00650257
641.001	0.0224368
643.036	0.036979
645.07	0.00952992
647.103	-0.023918
649.136	-0.0213734
651.168	-0.0224281
653.199	-0.0186839
655.23	-0.0185389
657.26	0.00320149
659.29	0.010545
661.319	-0.0133052
663.348	0.00483592
665.375	0.0121791
667.403	0.0159231
669.43	0.0136683
671.456	0.000615547
673.481	-0.028034
675.506	-0.0158919
677.53	0.00464846
679.554	-0.0120037
681.577	-0.0010615
683.6	0.00268216
685.622	-0.01397
687.643	-0.0102265
689.664	0.0066272
691.684	-0.00514186
693.704	-0.0214588
695.723	0.00661563
697.742	0.0166936
699.759	0.00757637
701.777	0.0128557
703.793	-0.0322538
705.81	-0.00657828
707.825	0.00470103
709.84	0.0327767
711.854	0.0260601
713.868	0.0205431
715.881	0.0606171
717.894	0.0491017
719.906	0.0579825
721.917	0.0380696
723.928	0.0781443
725.939	0.0498331
727.948	0.0803105
729.957	0.0531998
731.966	0.0380866
733.974	0.0205742
735.981	0.01386
737.988	0.0119448
739.994	0.029226
742	0.0309105
744.005	0.0229971
746.01	0.039079
748.013	0.0755573
750.017	0.0652449
752.02	0.0381362
754.022	0.0554189
756.023	0.0427081
758.024	0.0683893
760.025	0.0652765
762.025	0.0489667
764.024	0.0494539
766.023	0.059539
768.021	0.0588268
770.018	0.0485169
772.015	0.0202107
774.012	0.0614901
776.008	0.0703767
778.003	0.105658
779.998	0.0845511
781.992	0.0730426
783.985	0.0819301
785.978	0.0668225
787.971	0.0589135
789.962	0.0606033
791.954	0.0586934
793.944	0.0327893
795.935	0.058474
797.924	0.0517663
799.913	0.0294618
801.902	0.0239536
803.889	0.0244451
805.877	0.0381335
807.863	0.00623192
809.85	0.0547134
811.835	0.0276113
813.82	0.0221046
815.805	0.0561899
817.789	0.0542828
819.772	0.0751716
821.755	0.0768641
823.737	0.0833562
825.718	0.0934477
827.699	0.0831435
829.68	0.0944348
831.66	0.0757328
833.639	0.052232
835.618	0.0731221
837.596	0.0556204
839.574	0.0513159
841.551	0.0674077
843.528	0.0703023
845.504	0.0851946
847.479	0.102487
849.454	0.104182
851.428	0.137072
853.402	0.114772
855.375	0.0864749
857.348	0.0725742
859.32	0.0850685
861.292	0.072368
863.263	0.093261
865.233	0.0685637
867.203	0.0738602
869.172	0.0659598
871.141	0.0808546
873.109	0.0405612
875.077	0.0698535
877.044	0.0667528
879.01	0.0768498
880.976	0.0785484
882.942	0.0778476
884.906	0.0495531
886.871	0.0692484
888.834	0.0649494
890.798	0.0666488
892.76	0.0707484
894.722	0.0400552
896.684	0.0405555
898.645	0.056653
900.605	0.0511553
902.565	0.0588548
904.524	0.0353612
906.483	0.0142671
908.441	0.0267664
910.399	0.0284679
912.356	0.0265705
914.313	0.0462687
916.269	0.0371732
918.224	0.0364762
920.179	0.0405784
922.134	0.0434806
924.087	0.0451839
926.041	0.0492864
927.993	0.031794
929.946	0.0586921
931.897	0.0340015
933.848	0.0321063
935.799	0.0434083
937.749	0.0451127
939.698	0.0312207
941.647	0.0353249
943.596	0.0298311
945.543	0.00994102
947.491	0.0164451
949.437	0.0361472
951.384	0.0162571
953.329	0.0455575
955.274	0.0220689
957.219	0.0129773
959.163	0.0530759
961.106	0.0139912
963.049	-0.00229831
964.992	0.0425997
966.934	-0.00728243
968.875	0.00882211
970.816	-0.0266626
972.756	-0.00695833
974.696	-0.0124489
976.635	0.00845539
978.573	-0.0122157
980.512	-0.0208889
982.449	-0.0103669
984.386	0.0205507
986.323	0.00347843
988.259	0.00920084
990.194	-0.00667275
992.129	0.00984714
994.063	0.0095699
995.997	0.00209415
997.93	0.0258114
999.863	0.110716
1001.8	0.25921
1003.73	0.256531
1005.66	0.153073
1007.59	0.0724105
1009.52	0.058934
1011.45	0.0538559
1013.38	0.0259824
1015.31	0.0173049
1017.23	0.0134218
1019.16	0.00234488
1021.09	0.00566499
1023.01	-0.0198138
1024.94	0.0350956
1026.86	0.00961692
1028.79	0.0405313
1030.71	0.0774397
1032.64	0.041168
1034.56	0.0636793
1036.48	0.0561968
1038.41	0.0655158
1040.33	0.0760297
1042.25	0.0721464
1044.17	0.0550659
1046.09	0.0547819
1048.01	0.0604969
1049.93	0.0482154
1051.84	0.0671227
1053.76	0.0356452
1055.68	0.0725537
1057.6	0.0446754
1059.51	0.0299897
1061.43	0.0620991
1063.34	0.0546117
1065.26	0.0543279
1067.17	0.0720356
1069.09	0.0693521
1071	0.0690634
1072.91	0.0471791
1074.82	0.0816832
1076.74	0.0897975
1078.65	0.0715126
1080.56	0.112015
1082.47	0.0997292
1084.38	0.0850435
1086.29	0.0871543
1088.19	0.116855
1090.1	0.117766
1092.01	0.0958815
1093.92	0.0763967
1095.82	0.0940995
1097.73	0.109408
1099.63	0.115113
1101.54	0.0776319
1103.44	0.0689401
1105.35	0.0650522
1107.25	0.0575602
1109.15	0.0764627
1111.06	0.0353825
1112.96	0.0470865
1114.86	0.0108004
1116.76	0.0321025
1118.66	0.0642024
1120.56	0.0399139
1122.46	0.061216
1124.36	0.0885168
1126.25	0.0846193
1128.15	0.0531323
1130.05	0.027644
1131.95	0.0261507
1133.84	0.0294518
1135.74	0.000364232
1137.63	-0.0155309
1139.53	-0.00622621
1141.42	-0.0221213
1143.31	-0.024819
1145.21	-0.0107155
1147.1	-0.00381528
1148.99	-0.00891247
1150.88	-0.00121762
1152.77	-0.0163179
1154.66	-0.0134221
1156.55	0.00507054
1158.44	-0.0112297
1160.33	0.00126434
1162.22	0.019757
1164.11	0.00585626
1166	-0.0176423
1167.88	0.014045
1169.77	0.0265388
1171.65	0.0438292
1173.54	0.0251295
1175.42	0.0520177
1177.31	0.00572387
1179.19	0.00141856
1181.08	0.00191489
1182.96	0.0276034
1184.84	0.0172995
1186.72	0.0285909
1188.6	0.0350835
1190.49	0.0403789
1192.37	0.0300748
1194.25	0.0353677
1196.12	0.0430572
1198	0.0363524
1199.88	0.0764381
1201.76	0.0577358
1203.64	0.0966216
1205.51	0.091114
1207.39	0.144397
1209.26	0.13769
1211.14	0.146581
1213.01	0.132675
1214.89	0.0995763
1216.76	0.124062
1218.64	0.112559
1220.51	0.126247
1222.38	0.105143
1224.25	0.114032
1226.12	0.162513
1227.99	0.147408
1229.86	0.162296
1231.73	0.139991
1233.6	0.136883
1235.47	0.191363
1237.34	0.16666
1239.21	0.183947
1241.08	0.158044
1242.94	0.184927
1244.81	0.184218
1246.67	0.165511
1248.54	0.203194
1250.4	0.196484
1252.27	0.163382
1254.13	0.197464
1256	0.176359
1257.86	0.169649
1259.72	0.155741
1261.58	0.176625
1263.44	0.165116
1265.3	0.1896
1267.17	0.184092
1269.03	0.173783
1270.88	0.174269
1272.74	0.199952
1274.6	0.168047
1276.46	0.202129
1278.32	0.175023
1280.17	0.153913
1282.03	0.180796
1283.89	0.168088
1285.74	0.209365
1287.6	0.167862
1289.45	0.192343
1291.3	0.183231
1293.16	0.198116
1295.01	0.227396
1296.86	0.230282
1298.72	0.239168
1300.57	0.245653
1302.42	0.249738
1304.27	0.294615
1306.12	0.243511
1307.97	0.247597
1309.82	0.226487
1311.67	0.28696
1313.51	0.273047
1315.36	0.242339
1317.21	0.26802
1319.06	0.257708
1320.9	0.238995
1322.75	0.235882
1324.59	0.235165
1326.44	0.252447
1328.28	0.25533
1330.13	0.230621
1331.97	0.214308
1333.81	0.245985
1335.65	0.254866
1337.5	0.238556
1339.34	0.213844
1341.18	0.211928
1343.02	0.151224
1344.86	0.151707
1346.7	0.178585
1348.54	0.147874
1350.37	0.118361
1352.21	0.148838
1354.05	0.119328
1355.89	0.130609
1357.72	0.146686
1359.56	0.107577
1361.39	0.116456
1363.23	0.11574
1365.06	0.113821
1366.9	0.107106
1368.73	0.0811917
1370.57	0.10807
1372.4	0.0929534
1374.23	0.107831
1376.06	0.0927149
1377.89	0.0835975
1379.72	0.0756798
1381.55	0.0773602
1383.38	0.076641
1385.21	0.0435285
1387.04	0.0572065
1388.87	0.0588868
1390.7	0.0665659
1392.53	0.0610478
1394.35	0.031532
1396.18	0.0668055
1398.01	0.0684858
1399.83	0.0497678
