279.74	0.0254654
281.884	0.0310699
284.026	0.0115575
286.169	0.0229564
288.31	-0.0023528
290.451	0.000350079
292.591	0.0291317
294.73	0.0115475
296.869	0.00265678
299.007	0.0188788
301.145	-0.00257035
303.281	-0.0085672
305.417	0.012482
307.553	0.0219401
309.688	-0.0130359
311.822	0.0253975
313.955	0.0107035
316.088	-0.0136498
318.22	0.00836026
320.352	-0.0217898
322.483	0.00408268
324.613	0.00387386
326.742	-0.00406358
328.871	0.0111812
330.999	0.00517418
333.127	0.00496289
335.254	0.0124777
337.38	-0.0225096
339.506	0.00528844
341.631	0.0128008
343.755	-0.0144617
345.879	-0.00791656
348.001	0.000557838
350.124	-0.00642133
352.246	-0.00277646
354.367	0.00956036
356.487	-0.00901373
358.607	-0.00537145
360.726	-0.00462819
362.844	-0.0299664
364.962	-0.0185992
367.079	0.0082216
369.195	0.00123359
371.311	4.1151e-005
373.426	-0.00887996
375.541	-0.00910776
377.655	0.000322546
379.768	-0.00666924
381.881	-0.00593359
383.993	-0.00625555
386.104	0.00407843
388.215	-0.00683797
390.325	-0.00326579
392.434	0.00331177
394.543	-0.014397
396.651	-0.0196201
398.758	0.0292485
400.865	-0.00881652
402.971	-0.0140402
405.077	0.0155095
407.182	0.00449
409.286	-0.00363202
411.389	0.00466646
413.492	0.0100671
415.595	0.00967232
417.696	0.0121747
419.797	0.0146771
421.898	0.0123498
423.997	0.00615827
426.097	0.00672849
428.195	-0.000429197
430.293	0.0213909
432.39	-0.0157109
434.487	0.0032112
436.583	-0.00877667
438.678	0.0053152
440.773	0.00395227
442.867	-0.0032066
444.96	-0.00360413
447.053	-0.0030358
449.145	-0.00740548
451.236	0.0122811
453.327	0.00239183
455.418	-0.00112558
457.507	0.0069478
459.596	-0.02265
461.684	-0.0116791
463.772	0.000257931
465.859	0.020888
467.946	-0.0135398
470.031	0.00709
472.117	0.00163991
474.201	0.015508
476.285	0.00812574
478.368	0.0152322
480.451	0.018475
482.533	0.00916047
484.615	0.026892
486.695	0.0214409
488.776	0.0237174
490.855	0.0211639
492.934	0.0311675
495.012	0.0237842
497.09	0.0106054
499.167	0.0254382
501.244	0.0132251
503.319	-0.00092018
505.395	-0.00057635
507.469	0.00169898
509.543	0.0117017
511.616	0.0217043
513.689	0.0220476
515.761	0.0233567
517.833	0.0130746
519.903	0.033702
521.974	0.0118286
524.043	0.0266601
526.112	0.0337643
528.181	0.046664
530.248	0.0199603
532.316	0.0164391
534.382	0.0303043
536.448	0.0200212
538.513	0.0242269
540.578	0.0265007
542.642	0.0287744
544.705	0.0397413
546.768	0.0246281
548.83	0.0375266
550.892	0.0233792
552.953	0.0275842
555.013	0.0259935
557.073	0.0301984
559.132	-0.00133629
561.191	0.0231529
563.249	0.0128685
565.306	0.0286641
567.363	-0.00190503
569.419	0.00809478
571.474	0.00940101
573.529	-0.00184979
575.583	0.0120134
577.637	-0.0031013
579.69	0.0184891
581.742	0.0101356
583.794	-0.00111574
585.845	0.00115577
587.896	0.00535918
589.946	0.00569865
591.995	-0.00941687
594.044	-0.0052138
596.092	0.0202395
598.14	-0.0026036
600.187	-0.00323053
602.233	0.00580165
604.279	-0.0112463
606.324	-0.00704384
608.369	0.00585188
610.413	0.00232668
612.456	-0.0118239
614.499	-0.0211449
616.541	0.00237562
618.583	0.0181687
620.623	0.02746
622.664	0.0231858
624.704	0.00152518
626.743	-0.00661229
628.781	-0.0021925
630.819	-0.0190232
632.857	-0.0165352
634.893	-0.011149
636.929	-0.0134903
638.965	-0.00134271
641	0.00404365
643.034	0.0316466
645.068	0.0273738
647.101	0.0192375
649.134	-0.00531951
651.166	0.0106926
653.197	-0.0215914
655.228	0.00987578
657.258	-0.00115771
659.288	0.00519558
661.317	0.00865127
663.345	-0.00624547
665.373	0.016529
667.4	-0.00706094
669.427	0.00412259
671.453	0.00468108
673.478	-0.000555775
675.503	0.0115941
677.527	-0.0168249
679.551	0.0127119
681.574	0.0074754
683.597	0.00223896
685.619	0.00279827
687.64	-0.0053356
689.661	0.00262182
691.681	0.00689952
693.7	-0.00654915
695.719	-0.0084066
697.738	-0.00446854
699.755	0.0120275
701.773	-0.0139778
703.789	-0.0139021
705.805	-0.0109286
707.821	-0.00119362
709.836	-0.00498122
711.85	0.00185687
713.864	0.0270475
715.877	0.0203631
717.889	0.0223724
719.901	0.0311432
721.913	0.0312207
723.923	0.0506176
725.934	0.0391043
727.943	0.0150349
729.952	0.0315344
731.961	0.0306473
733.969	0.0210672
735.976	0.00472606
737.983	-0.00581945
739.989	0.00971548
741.994	0.00979601
743.999	0.0330588
746.004	0.0630832
748.007	0.0554372
750.011	0.0506886
752.013	0.0546341
754.015	0.0286359
756.017	0.0451386
758.018	0.0394253
760.018	0.0153598
762.018	0.0222041
764.017	0.0106961
766.016	0.0175408
768.014	0.0118289
770.011	0.00418556
772.008	0.0100652
774.005	0.00918334
776	0.0198935
777.996	0.0286714
779.99	0.0277909
781.984	0.018217
783.978	0.0221661
785.971	0.0183882
787.963	0.0233042
789.955	0.00890147
791.946	-0.0103303
793.936	0.00231389
795.926	-0.0169176
797.916	-0.0139326
799.905	-0.0177087
801.893	-0.00745146
803.881	-0.0162814
805.868	-0.0115881
807.855	-0.0146224
809.841	-0.00992913
811.826	0.00152571
813.811	0.000423478
815.796	-0.00744026
817.78	0.0194695
819.763	0.0125718
821.745	0.0443113
823.728	0.0412774
825.709	0.0334139
827.69	0.0468009
829.67	0.0650176
831.65	0.0687453
833.63	0.0251426
835.608	0.0433594
837.586	0.0354961
839.564	0.0247351
841.541	0.0497135
843.518	0.031225
845.494	0.049442
847.469	0.0464086
849.444	0.0704211
851.418	0.0982976
853.392	0.0942983
855.365	0.0690486
857.337	0.0640836
859.309	0.0629822
861.281	0.0435282
863.252	0.0453247
865.222	0.0220071
867.192	0.0295993
869.161	0.0342937
871.13	0.054443
873.098	0.0533419
875.065	0.0445135
877.032	0.0298895
878.999	0.0635619
880.964	0.049904
882.93	0.0420416
884.895	0.0525318
886.859	0.0475673
888.822	0.0300458
890.785	0.0598548
892.748	0.0365377
894.71	0.0731082
896.671	0.053655
898.632	0.0612478
900.593	0.062079
902.552	0.0406941
904.512	0.047321
906.47	0.0462206
908.429	0.0499497
910.386	0.027599
912.343	0.0313283
914.3	0.044717
916.256	0.0610034
918.211	0.0550736
920.166	0.0703942
922.12	0.0615667
924.074	0.068194
926.027	0.0641961
927.98	0.0785509
929.932	0.0716554
931.883	0.0918059
933.834	0.0916719
935.785	0.102163
937.735	0.0730514
939.684	0.0854746
941.633	0.0892045
943.581	0.0678203
945.529	0.0773458
947.476	0.0781781
949.423	0.0500324
951.369	0.0711492
953.315	0.0410718
955.26	0.057359
957.204	0.050464
959.148	0.0657853
961.091	0.0608223
963.034	0.0645526
964.977	0.0499302
966.918	0.0739452
968.86	0.0554591
970.8	0.0562918
972.74	0.050363
974.68	0.0434683
976.619	0.0481648
978.558	0.0403042
980.496	0.0450008
982.433	0.0255492
984.37	0.0563259
986.306	0.0465337
988.242	0.0608896
990.178	0.0501314
992.112	0.0403394
994.047	0.0595251
995.98	0.0207552
997.913	0.0776123
999.846	0.133503
1001.78	0.253146
1003.71	0.285855
1005.64	0.165947
1007.57	0.0981995
1009.5	0.0603957
1011.43	0.0757181
1013.36	0.0533692
1015.29	0.0368158
1017.22	0.0424789
1019.14	0.028824
1021.07	0.0538056
1023	0.0324227
1024.92	0.0506435
1026.85	0.0592043
1028.77	0.0667999
1030.7	0.0792244
1032.62	0.0752289
1034.54	0.0499828
1036.46	0.0575784
1038.39	0.0593778
1040.31	0.0476547
1042.23	0.0513866
1044.15	0.0522207
1046.07	0.049191
1047.99	0.0471274
1049.91	0.0228473
1051.83	0.0516932
1053.74	0.0515621
1055.66	0.0572259
1057.58	0.0281162
